PCode,Sante ID,District ID,Nom Institute,Operating Organisation,Comment,Y DDS,Commune,Facility Name (English),Departemen,Categorie,Construction Type,X DDS,Source,FID Value,Commune Code,Facility Name (French),Fax,Accuracy,Region ID,Health Center ID,Facility Name (Kreyol),Type,Damage,Telephone,Commune ID,Address,Email,latitude,longitude
31102,3,1,CENTRE DE SANTE DU FORT ST MICHEL,,,19.741115,CAP HAITIEN,,NORD,CSL,,-72.194176,2005 MSPP database with geocodes,115,311,,,,3,3110115,,PUB,,,11,,,19.7411151252,-72.1941764027
95086,7,2,CLINIQUE METHODISTE LATANNERIE,EGLISE METHODISTE,,19.611482,GRANDE RIVIERE DU NORD,,NORD,C/S,,-72.172814,2005 MSPP database with geocodes,116,331,,,,3,3310116,,,,,31,,,19.6114825322,-72.1728149631
95087,16,2,DISPENSAIRE DE GRAND PRE,,,19.622511,QUARTIER MORIN,,NORD,DISP,,-72.185256,2005 MSPP database with geocodes,117,312,,,,3,3120117,,,,,12,,,19.6225118116,-72.1852563882
95088,9,5,HOPE(CORPUS CHRISTI),EGLISE CATHOLIQUE,,19.846463,BORGNE,,NORD,Other,,-72.522809,2005 MSPP database with geocodes,118,351,,,,3,3510118,,,,,51,,,19.8464633721,-72.5228096157
95089,3,2,DISPENSAIRE DE BAHON,MSPP,,19.469415,BAHON,,NORD,DISP,,-72.114234,2005 MSPP database with geocodes,119,332,,,,3,3320119,,,,,32,,,19.4694150552,-72.1142344213
31110,11,1,CENTRE FOSREF,FOSREF,,19.761004,CAP HAITIEN,,NORD,Other,,-72.202802,2005 MSPP database with geocodes,120,311,,,,3,3110120,,PRI,,,11,,,19.7610046517,-72.20280236
31105,6,1,DISPENSAIRE DE SACRE-COEUR,,,19.754856,CAP HAITIEN,,NORD,DISP,,-72.205102,2005 MSPP database with geocodes,121,311,,,,3,3110121,,MIX,,,11,,,19.7548560356,-72.2051029609
95090,10,1,CEMAD CENTRE MEDICAL AIDE DIVINE,,,19.732738,CAP HAITIEN,,NORD,Unknown,,-72.183376,2005 MSPP database with geocodes,122,311,,,,3,3110122,,,,,11,,,19.7327386414,-72.1833768406
31111,12,1,DISPENSAIRE CARITAS,CARITAS,,19.755024,CAP HAITIEN,,NORD,Other,,-72.204899,2005 MSPP database with geocodes,123,311,,,,3,3110123,,MIX,,,11,,,19.7550244043,-72.2048997651
31108,9,1,CENTRE DE SANTE MADELINE,,,19.72513,CAP HAITIEN,,NORD,CSL,,-72.181813,2005 MSPP database with geocodes,124,311,,,,3,3110124,,MIX,,,11,,,19.7251301259,-72.1818131749
31103,4,1,CENTRE DISPENSAIRE NOTRE DAME DE LOURDES CARENAGE,,,19.764973,CAP HAITIEN,,NORD,DISP,,-72.197363,2005 MSPP database with geocodes,125,311,,,,3,3110125,,MIX,,,11,,,19.7649733272,-72.1973638751
31107,8,1,DISPENSAIRE STE PHILOMENE,,,19.745017,CAP HAITIEN,,NORD,DISP,,-72.21048,2005 MSPP database with geocodes,126,311,,,,3,3110126,,PRI,,,11,,,19.7450175129,-72.2104808596
95091,6,2,DISPENSAIRE BORD DE MER LIMONADE,,,19.727527,LIMONADE,,NORD,DISP,,-72.11915,2005 MSPP database with geocodes,127,313,,,,3,3130127,,,,,13,,,19.7275278498,-72.1191500425
95092,1,2,CENTRE DE SANTE DE LIMONADE,MSPP,,19.669489,LIMONADE,,NORD,C/S,,-72.126098,2005 MSPP database with geocodes,128,313,,,,3,3130128,,,,,13,,,19.6694891517,-72.1260983187
95093,9,2,DIPENSAIRE DE CADUSH,,,19.641822,QUARTIER MORIN,,NORD,DISP,,-72.181107,2005 MSPP database with geocodes,129,312,,,,3,3120129,,,,,12,,,19.6418221016,-72.1811079526
95094,13,2,DISPENSAIRE ST LOUIS,,,19.697769,QUARTIER MORIN,,NORD,DISP,,-72.156383,2005 MSPP database with geocodes,130,312,,,,3,3120130,,,,,12,,,19.6977696444,-72.1563831723
95095,2,2,DISPENSAIRE DE QUARTIER MORIN,,,19.697673,QUARTIER MORIN,,NORD,DISP,,-72.15769,2005 MSPP database with geocodes,131,312,,,,3,3120131,,,,,12,,,19.6976730066,-72.1576908374
95096,15,2,DISPENSAIRE STE BERNADETTE DE CADUSH,,,19.643938,QUARTIER MORIN,,NORD,DISP,,-72.180766,2005 MSPP database with geocodes,132,312,,,,3,3120132,,,,,12,,,19.6439384435,-72.1807660352
95097,5,4,CENTRE DE SANTE DE RANQUITTE,,,19.410437,RANQUITTE,,NORD,C/S,,-72.082868,2005 MSPP database with geocodes,133,343,,,,3,3430133,,,,,43,,,19.4104376513,-72.0828684339
95098,0,4,DP DE COTE DE FER,,,18.190104,COTE-DE-FER,,SUD EST,DISP,,-73.003525,2005 MSPP database with geocodes,134,222,,,,2,2229001,,,,,22,,,18.1901049034,-73.0035257936
95099,2,6,DP DE DITTY,,,19.845725,ANSE A FOLEUR,,NORD OUEST,DISP,,-72.613725,2005 MSPP database with geocodes,135,922,,,,9,9220135,,,,,22,,,19.8457259754,-72.6137259353
12208,0,8,DP GERARD DESGRANGES,,,18.419686,PETIT-GOAVE,,OUEST,CSL,,-72.874795,2005 MSPP database with geocodes,136,122,,,,1,1229003,,PRI,,,22,,,18.4196869846,-72.8747953116
12202,4,8,DP DE VIALET,MSPP,,18.416735,PETIT-GOAVE,,OUEST,DISP,,-72.943915,2005 MSPP database with geocodes,137,122,,,,1,1220137,,PUB,,,22,,,18.4167352342,-72.9439159696
95100,0,8,DP DE TROU CHOUCHOU (FERME),MSPP,,18.451811,PETIT-GOAVE,,OUEST,DISP,,-72.9681,2005 MSPP database with geocodes,138,122,,,,1,1229002,,,,,22,,,18.451811227,-72.9681002399
12203,5,8,DP DE MADELAINE,MSPP,,18.411898,PETIT-GOAVE,,OUEST,DISP,,-73.008042,2005 MSPP database with geocodes,139,122,,,,1,1220139,,PUB,,,22,,,18.4118989926,-73.0080424739
12204,8,8,DP ARNOUX,MSPP,,18.393524,PETIT-GOAVE,,OUEST,DISP,,-73.015871,2005 MSPP database with geocodes,140,122,,,,1,1220140,,PUB,,,22,,,18.3935246834,-73.0158713837
12207,0,8,DP OLIVIER,,,18.425418,PETIT-GOAVE,,OUEST,CSL,,-73.040634,2005 MSPP database with geocodes,141,122,,,,1,1229004,,PRI,,,22,,,18.4254185506,-73.040634461
12206,10,8,CENTRE DE SANTE DE DESLATTES,,,18.305891,PETIT-GOAVE,,OUEST,CSL,,-72.958119,2005 MSPP database with geocodes,142,122,,,,1,1220142,,PRI,,,22,,,18.3058917822,-72.9581193063
12205,9,8,CENTRE DE SANTE DES PALMES,,,18.303719,PETIT-GOAVE,,OUEST,CSL,,-72.863636,2005 MSPP database with geocodes,143,122,,,,1,1220143,,PRI,,,22,,,18.3037196143,-72.8636364452
12209,13,8,DP APV,,,18.377658,PETIT-GOAVE,,OUEST,DISP,,-72.823946,2005 MSPP database with geocodes,144,122,,,,1,1220144,,PRI,,,22,,,18.3776585709,-72.8239461367
12301,1,8,CENTRE DE SANTE GEORGES GAUVIN,MSPP,,18.428522,GRAND-GOAVE,,OUEST,CAL,,-72.769373,2005 MSPP database with geocodes,145,123,,,,1,1230145,,PUB,,,23,,,18.4285221964,-72.7693732562
11304,0,8,DP DE DANO (Danneau ),,,18.392586,GRAND-GOAVE,,OUEST,DISP,,-72.747658,2005 MSPP database with geocodes,146,123,,,,1,1239002,,PUB,,,23,,,18.3925868689,-72.7476584766
12302,3,8,DP DE MEYER,MSPP,,18.348789,GRAND-GOAVE,,OUEST,CSL,,-72.716747,2005 MSPP database with geocodes,147,123,,,,1,1230147,,PUB,,,23,,,18.3487898621,-72.7167474378
12303,6,8,DP DE DUFOUR,MSPP,,18.317441,GRAND-GOAVE,,OUEST,DISP,,-72.800062,2005 MSPP database with geocodes,148,123,,,,1,1230148,,PUB,,,23,,,18.3174413342,-72.8000629246
95101,1,6,CENTRE DE SANTE DE ANSE-A-FOLEUR,MSPP,,19.891715,ANSE A FOLEUR,,NORD OUEST,C/S,,-72.617467,2005 MSPP database with geocodes,149,922,,,,9,9220149,,,,,22,,,19.8917155658,-72.6174670855
14101,1,4,CENTRE DE SANTE NICOLAS ARMAND,MSPP,,18.771604,ARCAHAIE,,OUEST,CAL,,-72.513078,2005 MSPP database with geocodes,150,141,,,,1,1410150,,PUB,,,41,,,18.7716040481,-72.5130783606
14103,6,4,SADA MATHEUX,SADA,,18.820728,ARCAHAIE,,OUEST,CSL,,-72.539253,2005 MSPP database with geocodes,151,141,,,,1,1410151,,PRI,,,41,,,18.820728384,-72.5392531359
14105,9,4,CLINIQUE MERES ET ENFANTS,,,18.778891,ARCAHAIE,,OUEST,CSL,,-72.523894,2005 MSPP database with geocodes,152,141,,,,1,1410152,,PRI,,,41,,,18.7788913818,-72.5238942502
95102,12,4,DISPENSAIRE DE ST ART,MSPP,,18.819806,ARCAHAIE,,OUEST,DISP,,-72.566751,2005 MSPP database with geocodes,153,141,,,,1,1410153,,,,,41,,,18.8198069376,-72.5667515561
14203,5,4,DISPENSAIRE DE CASALE,,,18.797148,CABARET,,OUEST,DISP,,-72.385233,2005 MSPP database with geocodes,154,142,,,,1,1420154,,PUB,,,42,,,18.7971481394,-72.3852333071
95103,13,4,SADA - FONDS BAPTISTE,,Multiple records - possible location,18.924011,ARCAHAIE,,OUEST,Unknown,,-72.584796,2005 MSPP database with geocodes,155,141,,,,1,1410155,,,,,41,,,18.9240113138,-72.5847962003
95104,4,3,DISPENSAIRE DE ARNAUD,HAITI MISSION,,18.446814,ARNAUD,,NIPPES,DISP,,-73.379997,2005 MSPP database with geocodes,156,1017,,,,10,10170156,,,,,51,,,18.446814946,-73.379997114
95105,3,3,DISPENSAIRE DE JAVEL (FERME),MSPP,,18.424954,ANSE-A-VEAU,,NIPPES,DISP,,-73.268958,2005 MSPP database with geocodes,157,1015,,,,10,10150157,,,,,51,,,18.4249544231,-73.2689589017
95106,2,3,DISPENSAIRE DE ST YVES,EGLISE CATHOLIQUE,,18.436404,ANSE-A-VEAU,,NIPPES,DISP,,-73.278206,2005 MSPP database with geocodes,158,1015,,,,10,10150158,,,,,51,,,18.4364044741,-73.2782064556
95107,1,3,HOPITAL JULES FLEURY D'ANSE A VEAU,MSPP,,18.5035,ANSE-A-VEAU,,NIPPES,HOP,,-73.342236,2005 MSPP database with geocodes,159,1015,,,,10,10150159,,,,,51,,,18.5035004719,-73.3422367118
95108,2,4,DISPENSAIRE DE L'AZILE,MSPP,,18.383447,L'ASILE,,NIPPES,DISP,,-73.415095,2005 MSPP database with geocodes,160,1016,,,,10,10160160,,,,,54,,,18.3834475965,-73.4150954543
95109,3,4,CENTRE DE BETHESDA PLEUVANT DE L'AZILE,LA FAMILLE KENOLD JOSEPH MSPP,,18.372841,L'ASILE,,NIPPES,C/S,,-73.496559,2005 MSPP database with geocodes,161,1016,,,,10,10160161,,,,,54,,,18.3728412278,-73.4965597446
95110,4,4,DISPENSAIRE CHARNGEUX,MSPP,,18.372654,L'ASILE,,NIPPES,DISP,,-73.528113,2005 MSPP database with geocodes,162,1016,,,,10,10160162,,,,,54,,,18.3726541232,-73.5281133874
95111,4,4,DISPENSAIRE DE HAUT MOUSTIQUE,TCHAKA,,19.742894,BASSIN BLEU,,NORD OUEST,DISP,,-72.87487,2005 MSPP database with geocodes,163,913,,,,9,9130163,,,,,13,,,19.7428946592,-72.8748707531
95112,0,4,DISPENSAIRE LA NATIVITE,TCHAKA,,19.796408,BASSIN BLEU,,NORD OUEST,DISP,,-72.877768,2005 MSPP database with geocodes,164,913,,,,9,9139003,,,,,13,,,19.7964081449,-72.8777681821
95113,0,4,LA PROVIDENCE DUGAS,TCHAKA,,19.832604,BASSIN BLEU,,NORD OUEST,Other,,-72.769379,2005 MSPP database with geocodes,165,913,,,,9,9139004,,,,,13,,,19.8326048245,-72.7693792016
95114,1,4,HOPITAL BON SAMARITIN DE BASSIN BLEU,TCHAKA,,19.782552,BASSIN BLEU,,NORD OUEST,HOP,,-72.797069,2005 MSPP database with geocodes,166,913,,,,9,9130166,,,,,13,,,19.7825520455,-72.7970690969
95115,15,1,CENTRE DE SANTE BON BERGER BASSIN,A.M.G. (ASSOCIATION MISSIONAIRE GLOBAL),,19.546927,GONAIVES,,ARTIBONITE,C/S,,-72.697042,2005 MSPP database with geocodes,167,511,,,,5,5110167,,,,,11,,,19.5469279312,-72.6970421985
95116,4,1,DISPENSAIRE DE BAYONNAIS,MSPP,,19.410211,GONAIVES,,ARTIBONITE,DISP,,-72.478343,2005 MSPP database with geocodes,168,511,,,,5,5110168,,,,,11,,,19.4102119144,-72.478343543
95117,2,5,DISPENSAIRE HOSPITALIER DU BORGNE,MSPP,,19.83887,BORGNE,,NORD,DISP,,-72.515121,2005 MSPP database with geocodes,169,351,,,,3,3510169,,,,,51,,,19.838870265,-72.5151211675
95118,6,2,CENTRE DE SANTE BAIE DE HENNE,MSPP,,19.667006,BAIE DE HENNE,,NORD OUEST,C/S,,-73.211532,2005 MSPP database with geocodes,170,932,,,,9,9320170,,,,,32,,,19.6670063006,-73.2115326295
95119,10,2,DISPENSAIRE CITENNE REMY,CAM,,19.678934,BOMBARDOPOLIS,,NORD OUEST,DISP,,-73.288889,2005 MSPP database with geocodes,171,933,,,,9,9330171,,,,,33,,,19.6789346398,-73.2888891394
95120,9,2,DISPENSAIRE DE DUPRE,CHILD CARE,,19.748654,BAIE DE HENNE,,NORD OUEST,DISP,,-73.209117,2005 MSPP database with geocodes,172,932,,,,9,9320172,,,,,32,,,19.7486545722,-73.2091170983
95121,6,2,DISPENSAIRE DE PETITE RIVIERE,CHILD CARE,,19.721143,BAIE DE HENNE,,NORD OUEST,DISP,,-73.171123,2005 MSPP database with geocodes,173,932,,,,9,9320173,,,,,32,,,19.7211432517,-73.1711233036
95122,0,2,JOSHUA MEMORIAL CLINIC,CAM,,19.727117,BAIE DE HENNE,,NORD OUEST,C/S,,-73.159035,2005 MSPP database with geocodes,174,932,,,,9,9329001,,,,,32,,,19.7271170116,-73.1590354116
95123,2,2,HOPITAL EVANGELIQUE DE BOMBARDOPOLIS,INTERNATIONAL MISSIONARY FELLOSHIP,,19.692913,BOMBARDOPOLIS,,NORD OUEST,HOP,,-73.336307,2005 MSPP database with geocodes,175,933,,,,9,9330175,,,,,33,,,19.6929132192,-73.3363074482
95124,5,2,CLINIQUE MONT DES OLIVIERS,EGLISE CATHOLIQUE,,19.694485,BOMBARDOPOLIS,,NORD OUEST,C/S,,-73.368798,2005 MSPP database with geocodes,176,933,,,,9,9330176,,,,,33,,,19.6944852888,-73.3687981019
95125,4,2,DISPENSAIRE  ROCHEFORT,COMMUNAUTE,,19.699323,BOMBARDOPOLIS,,NORD OUEST,DISP,,-73.380329,2005 MSPP database with geocodes,177,933,,,,9,9330177,,,,,33,,,19.6993236453,-73.380329145
95126,8,2,DISPENSAIRE DE DESFORGES,,,19.706012,BOMBARDOPOLIS,,NORD OUEST,DISP,,-73.393807,2005 MSPP database with geocodes,178,933,,,,9,9330178,,,,,33,,,19.7060126948,-73.3938075072
95127,15,3,CENTRE MEDICAL BERACA,Sider,,19.945276,PORT DE PAIX,,NORD OUEST,C/S,,-72.774676,2005 MSPP database with geocodes,179,911,,,,9,9110179,,,,,11,,,19.9452760927,-72.7746769324
14201,2,4,CENTRE DE SANTE SADA DE SOURCE MATELAS,SADA,,18.721378,CABARET,,OUEST,CSL,,-72.373957,2005 MSPP database with geocodes,180,142,,,,1,1420180,,PRI,,,42,,,18.7213787213,-72.3739571315
14202,3,4,CENTRE DE SANTE DE CABARET,MSPP,,18.736155,CABARET,,OUEST,CSL,,-72.418979,2005 MSPP database with geocodes,181,142,,,,1,1420181,,PUB,,,42,,,18.7361558065,-72.4189791757
14204,8,4,CENTRE DE SANTE / BELLANGER,SADA,,18.732097,CABARET,,OUEST,CSL,,-72.441713,2005 MSPP database with geocodes,182,142,,,,1,1420182,,PRI,,,42,,,18.7320971679,-72.4417134177
14205,10,4,CENTRE DE SANTE ST ANTOINE DE TITANYEN,HAITI - MED,,18.711975,CABARET,,OUEST,CSL,,-72.344932,2005 MSPP database with geocodes,183,142,,,,1,1420183,,PRI,,,42,,,18.7119752641,-72.344932335
95128,0,1,CENTRE DE SANTE OPA,,,18.51985,CARREFOUR,,OUEST,C/S,,-72.383355,2005 MSPP database with geocodes,184,113,,,,1,1139007,,,,,13,,,18.5198502059,-72.3833555946
11301,88,1,CENTRE DE BIZOTON BIZOTON,,,18.527659,CARREFOUR,,OUEST,CSL,,-72.38193,2005 MSPP database with geocodes,185,113,,,,1,1130185,,PRI,,,13,,,18.5276599636,-72.3819303006
95129,0,1,SANTE POUR TOUS,PIERRE LOUIS,,18.522304,CARREFOUR,,OUEST,Unknown,,-72.415362,2005 MSPP database with geocodes,186,113,,,,1,1139030,,,,,13,,,18.5223045894,-72.4153628486
95130,0,1,CENTRE DE SANTE LA MAIN TENDUE,FONDEFH,,18.528645,CARREFOUR,,OUEST,C/S,,-72.412162,2005 MSPP database with geocodes,187,113,,,,1,1139005,,,,,13,,,18.5286455114,-72.4121623048
95131,0,1,CENTRE MEDICO - SOCIAL DE LA RIVIERE FROIDE,MSPP,,18.518356,CARREFOUR,,OUEST,C/S,,-72.412601,2005 MSPP database with geocodes,188,113,,,,1,1139011,,,,,13,,,18.5183564773,-72.412601169
95132,0,1,CENTRE PHILADELPHIE MEDICALE ET DENTAIRE,AMAP,,18.53219,CARREFOUR,,OUEST,C/S,,-72.413178,2005 MSPP database with geocodes,189,113,,,,1,1139013,,,,,13,,,18.532190454,-72.4131787254
95133,0,1,CENTRE DE SANTE BETHESDA,LA CROIX J,,18.530665,CARREFOUR,,OUEST,C/S,,-72.411279,2005 MSPP database with geocodes,190,113,,,,1,1139002,,,,,13,,,18.5306653332,-72.4112798442
11319,0,1,FONDATION HANDS OF LOVE,J.SERGE PI,,18.531622,CARREFOUR,,OUEST,CSL,,-72.375261,2005 MSPP database with geocodes,191,113,,,,1,1139019,,PRI,,,13,,,18.5316221241,-72.3752619489
95134,0,1,CENTRE MEDICAL EBEN EZER,DR MARIE,,18.537379,CARREFOUR,,OUEST,C/S,,-72.407666,2005 MSPP database with geocodes,192,113,,,,1,1139009,,,,,13,,,18.5373797664,-72.4076662202
95135,0,1,CENTRE MEDICO SOCIAL ANTOINE LAVOISIER,GINDEC,,18.533344,CARREFOUR,,OUEST,C/S,,-72.388754,2005 MSPP database with geocodes,193,113,,,,1,1139012,,,,,13,,,18.5333443718,-72.3887547364
95136,0,1,MAIN DE DIEU,THOMAS,,18.540226,CARREFOUR,,OUEST,Unknown,,-72.401242,2005 MSPP database with geocodes,194,113,,,,1,1139026,,,,,13,,,18.5402264184,-72.4012420493
11321,108,1,DISPENSAIRE MARIE LOUISE DE JESUS,SOEUR LUCIE,,18.540028,CARREFOUR,,OUEST,DISP,,-72.420388,2005 MSPP database with geocodes,195,113,,,,1,1130195,,PRI,,,13,,,18.5400284529,-72.4203887278
95137,0,1,CENTRE MEDICAL O.M./ PES SANTE PLUS,DR PIERRE,,18.537869,CARREFOUR,,OUEST,C/S,,-72.408444,2005 MSPP database with geocodes,196,113,,,,1,1139010,,,,,13,,,18.5378690802,-72.4084446436
95138,0,1,CENTRE DE SANTE BON SECOURS,,,18.540718,CARREFOUR,,OUEST,C/S,,-72.443868,2005 MSPP database with geocodes,197,113,,,,1,1139003,,,,,13,,,18.5407180921,-72.4438681364
95139,0,1,HOPITAL CANADIEN LA VIGNE,DR HYPPOLITE JEAN WESNER,,18.533873,CARREFOUR,,OUEST,HOP,,-72.400902,2005 MSPP database with geocodes,198,113,,,,1,1139023,,,,,13,,,18.5338731885,-72.4009026621
95140,0,1,HOPITAL SAINT CHARLES,ING. LIONEL DEGAND,,18.5385,CARREFOUR,,OUEST,HOP,,-72.409722,2005 MSPP database with geocodes,199,113,,,,1,1139025,,,,,13,,,18.5385007077,-72.4097227083
11306,93,1,HOPITAL ADVENTISTE D'HAITI,L'UNION DES ADVENTISTES DU 7EME JOUR,,18.531269,CARREFOUR,,OUEST,HOP,,-72.386987,2005 MSPP database with geocodes,200,113,,,,1,1130200,,PRI,,,13,,,18.5312699829,-72.3869875153
11316,0,1,FOOD FOR THE POOR,FOOD FOR THE POOR,,18.541523,CARREFOUR,,OUEST,HOP,,-72.397757,2005 MSPP database with geocodes,201,113,,,,1,1139020,,PRI,,,13,,,18.54152398,-72.3977572332
11303,0,1,HOPITAL DE CARREFOUR,MSPP,,18.538261,CARREFOUR,,OUEST,HOP,,-72.407454,2005 MSPP database with geocodes,202,113,,,,1,1139024,,PUB,,,13,,,18.5382618625,-72.4074540893
95141,3,1,CENTRE DE SANTE DE PESTEL,MSPP,,18.541265,PESTEL,,GRANDE ANSE,C/S,,-73.799274,2005 MSPP database with geocodes,203,834,,,,8,8340203,,,,,34,,,18.5412652167,-73.7992740597
95142,2,1,CAL DE CORAIL / HOPITAL SAINT PIERRE,MSPP,,18.567626,CORAIL,,GRANDE ANSE,Other,,-73.892602,2005 MSPP database with geocodes,204,831,,,,8,8310204,,,,,31,,,18.5676263912,-73.89260287
95143,0,1,CENTRE MEDICAL DE MASEILLAN,,,18.310601,AQUIN,,SUD,C/S,,-73.301391,2005 MSPP database with geocodes,205,731,,,,7,7319002,,,,,31,,,18.3106010953,-73.3013910733
95144,9,1,DP ST ANTOINE DE VIEUX BOURG D'AQUIN,,,18.298954,AQUIN,,SUD,DISP,,-73.343512,2005 MSPP database with geocodes,206,731,,,,7,7310206,,,,,31,,,18.2989543201,-73.3435120555
95145,2,4,HOPITAL DE LA COMMUNAUTE DAME - MARIENNE,MSPP - MSH / HS 2007,,18.562399,DAME-MARIE,,GRANDE ANSE,HOP,,-74.422023,2005 MSPP database with geocodes,207,822,,,,8,8220207,,,,,22,,,18.5623996087,-74.4220239279
95146,3,4,CENTRE DE SANTE SAINT JEAN BAPTISTE,MSPP,,18.489921,ANSE-D'AINAULT,,GRANDE ANSE,C/S,,-74.454085,2005 MSPP database with geocodes,208,821,,,,8,8210208,,,,,21,,,18.4899214364,-74.4540850088
95147,0,1,CENTRE DE SANTE LAVALE,,,18.443451,CARREFOUR,,OUEST,C/S,,-72.410375,2005 MSPP database with geocodes,209,113,,,,1,1139006,,,,,13,,,18.443451946,-72.4103757502
95148,0,1,CENTRE SANTE DICOU,,,18.406409,CARREFOUR,,OUEST,C/S,,-72.392019,2005 MSPP database with geocodes,210,113,,,,1,1139014,,,,,13,,,18.4064093104,-72.3920193558
11311,0,1,DISPENSAIRE DE TAILLEFER,,,18.483334,CARREFOUR,,OUEST,DISP,,-72.408612,2005 MSPP database with geocodes,211,113,,,,1,1139016,,PRI,,,13,,,18.4833348148,-72.4086128905
95149,0,1,CENTRE DE SANTE TOTOLEAU,,,18.401593,CARREFOUR,,OUEST,C/S,,-72.414304,2005 MSPP database with geocodes,212,113,,,,1,1139008,,,,,13,,,18.4015934757,-72.4143040554
95150,0,1,CLINIQUE DE MORNE A CHANDELLE,,,18.515289,CARREFOUR,,OUEST,C/S,,-72.431419,2005 MSPP database with geocodes,213,113,,,,1,1139015,,,,,13,,,18.515289842,-72.4314191688
95151,0,1,DISPENSAIRE MORNE A CHANDELLE,,,18.538308,CARREFOUR,,OUEST,DISP,,-72.419392,2005 MSPP database with geocodes,214,113,,,,1,1139017,,,,,13,,,18.5383080159,-72.4193920583
15102,3,7,CENTRE DE SANTE BILL RICE,,,18.788899,ANSE-A-GALET,,OUEST,DISP,,-72.846714,2005 MSPP database with geocodes,215,151,,,,1,1510215,,PRI,,,51,,,18.788899626,-72.8467141156
95152,10,5,CLINIQUE CITYMED CAYES,Docteur Jean NosTa,,18.19168,LES CAYES,,SUD,C/S,,-73.752449,2005 MSPP database with geocodes,216,711,,,,7,7110216,,,,,11,,,18.1916803656,-73.7524494074
95153,0,1,ClLINIQUE COMMUNAUTAIRE DE DELMAS 75,Dr Gustave Jn Frantois,,18.545714,DELMAS,,OUEST,C/S,,-72.265545,2005 MSPP database with geocodes,217,112,,,,1,1129022,,,,,12,,,18.5457141475,-72.2655459886
95154,4,1,CENTRE DE SANTE LA COLLINE,,,18.308063,AQUIN,,SUD,C/S,,-73.245624,2005 MSPP database with geocodes,218,731,,,,7,7310218,,,,,31,,,18.3080638451,-73.2456248647
95155,8,3,BARADERES,,,18.482498,BARADERES,,NIPPES,Other,,-73.638611,2005 MSPP database with geocodes,219,1020,,,,10,10200219,,,,,52,,,18.482498043,-73.638611469
95156,2,5,CENTRE DE SANTE CAMP-PERRIN,,,18.3127,CAMP PERRIN,,SUD,C/S,,-73.865623,2005 MSPP database with geocodes,220,714,,,,7,7140220,,,,,14,,,18.3127006564,-73.8656230811
95157,2,4,C.S  CAVAILLON,MSPP,,18.298198,CAVAILLON,,SUD,Other,,-73.653094,2005 MSPP database with geocodes,221,733,,,,7,7330221,,,,,33,,,18.298198666,-73.6530941258
95158,1,3,CENTRE DE SANTE DE COTEAUX,MSSP,,18.206069,COTEAUX,,SUD,C/S,,-74.040428,2005 MSPP database with geocodes,222,741,,,,7,7410222,,,,,41,,,18.206069489,-74.0404280502
95159,4,5,ILE A VACHE,MSPP,,18.083334,ILE A VACHE,,SUD,Other,,-73.666667,2005 MSPP database with geocodes,223,716,,,,7,7160223,,,,,16,,,18.083334166,-73.666667258
95160,2,3,LES ANGLAIS,MSPP,,18.307596,LES ANGLAIS,,SUD,Other,,-74.219134,2005 MSPP database with geocodes,224,752,,,,7,7520224,,,,,52,,,18.3075963813,-74.2191347336
95161,4,2,CENTRE DE PORT-A-PIMENT,MSPP,,18.24904,PORT-A-PIMENT,,SUD,C/S,,-74.097615,2005 MSPP database with geocodes,225,742,,,,7,7420225,,,,,42,,,18.2490402176,-74.0976153606
95162,4,6,CENTRE DE SANTE  ST JEAN DU SUD,MSPP,,18.076162,ST. JEAN DU SUD,,SUD,C/S,,-73.812482,2005 MSPP database with geocodes,226,722,,,,7,7220226,,,,,22,,,18.0761623522,-73.8124820314
95163,0,1,CEGYPEF,,,18.555703,PORT-AU-PRINCE,,OUEST,Unknown,,-72.341489,2005 MSPP database with geocodes,227,111,,,,1,1119001,,,,,11,,,18.555703155,-72.3414898737
95164,0,3,CENTRE DE SANTE DE SAINT-MICHEL,Zanmi La santT,,18.924881,BOUCAN CARRE,,CENTRE,C/S,,-72.146859,2005 MSPP database with geocodes,228,623,,,,6,6239001,,,,,23,,,18.9248812547,-72.1468592311
95165,2,4,CENTRE DE SANTE DE CHAMSOLME,MSPP,,19.87508,CHANSOLME,,NORD OUEST,C/S,,-72.834505,2005 MSPP database with geocodes,229,914,,,,9,9140229,,,,,14,,,19.8750802787,-72.8345054036
31100,1,1,HOPITAL JUSTINIEN,MSPP,Multiple records - possible location,19.76244,CAP HAITIEN,,NORD,HOP,,-72.206315,HHS_20100120,230,311,,,,3,3110230,,PUB,Undetermined,,11,,,19.7624409333,-72.2063154106
95166,15,1,CENTRE JEUNES FOSREF,,,18.235713,JACMEL,,SUD EST,C/S,,-72.533408,2005 MSPP database with geocodes,231,211,,,,2,2110231,,,,,11,,,18.2357135788,-72.5334080033
95167,0,5,CENTRE JEUNES FOSREF LEOGANE,Meritene Innocent,Multiple records - possible location,18.507579,LEOGANE,,OUEST,C/S,,-72.62576,2005 MSPP database with geocodes,232,121,,,,1,1219004,,,,,21,,,18.5075798844,-72.6257603497
95168,14,5,KLINIK LA FANMY,Docteur Serge Louissaint,,18.194623,LES CAYES,,SUD,C/S,,-73.749298,2005 MSPP database with geocodes,233,711,,,,7,7110233,,,,,11,,,18.1946239091,-73.7492989246
95169,0,1,CLINIQUE MOBILE FHAPROMES,,,18.309765,AQUIN,,SUD,C/S,,-73.304993,2005 MSPP database with geocodes,234,731,,,,7,7319003,,,,,31,,,18.3097657466,-73.3049938359
